Sample in Buffer,Sample in Window,TRIGGER,design_receiver_i/receiver_sync_in_1,design_receiver_i/receiver_ad_1[7:0],design_receiver_i/ReceiverWrapper_0_receiver_sync_out,design_receiver_i/ReceiverWrapper_0_receiver_da[7:0],design_receiver_i/ReceiverWrapper_0_receiver_ad_clk,design_receiver_i/ReceiverWrapper_0_receiver_da_clk
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,UNSIGNED,HEX,BINARY,HEX,HEX
7579,7579,0,1,134,1,11111111,0,1
7580,7580,0,1,117,1,11111111,0,1
7581,7581,0,1,126,1,11111111,0,1
7582,7582,0,1,134,1,11111111,0,1
7583,7583,0,1,117,0,11111111,0,0
7584,7584,0,1,125,0,11111111,0,0
7585,7585,0,1,134,0,11111111,0,0
7586,7586,0,1,117,0,11111111,0,0
7587,7587,0,1,126,0,11111111,0,0
7588,7588,0,1,134,0,11111111,0,0
7589,7589,0,1,117,0,11111111,0,0
7590,7590,0,1,126,0,11111111,0,0
7591,7591,0,1,134,0,11111111,0,0
7592,7592,0,1,117,0,11111111,0,0
7593,7593,0,1,125,0,11111111,0,0
7594,7594,0,1,134,0,11111111,0,0
7595,7595,0,1,117,0,11111111,0,0
7596,7596,0,1,125,0,11111111,0,0
7597,7597,0,1,134,0,11111111,0,0
7598,7598,0,1,117,0,11111111,0,0
7599,7599,0,1,125,0,11111111,0,0
7600,7600,0,1,134,0,11111111,0,0
7601,7601,0,1,117,0,11111111,0,0
7602,7602,0,1,125,0,11111111,0,0
7603,7603,0,1,134,0,11111111,0,0
7604,7604,0,1,117,0,11111111,0,0
7605,7605,0,1,125,0,11111111,0,0
7606,7606,0,1,134,1,11111111,0,1
7607,7607,0,1,117,1,11111111,0,1
7608,7608,0,1,125,1,11111111,0,1
7609,7609,0,1,134,1,11111111,0,1
7610,7610,0,1,117,1,11111111,0,1
7611,7611,0,1,126,1,11111111,0,1
7612,7612,0,1,134,1,11111111,0,1
7613,7613,0,1,117,1,11111111,0,1
7614,7614,0,1,125,1,11111111,0,1
7615,7615,0,1,134,1,11111111,0,1
7616,7616,0,1,117,1,11111111,0,1
7617,7617,0,1,126,1,11111111,0,1
7618,7618,0,1,134,1,11111111,0,1
7619,7619,0,1,117,1,11111111,0,1
7620,7620,0,1,125,1,11111111,0,1
7621,7621,0,1,134,1,11111111,0,1
7622,7622,0,1,117,1,11111111,0,1
7623,7623,0,1,126,1,11111111,0,1
7624,7624,0,1,134,1,11111111,0,1
7625,7625,0,1,117,1,11111111,0,1
7626,7626,0,1,125,1,11111111,0,1
7627,7627,0,1,134,1,11111111,0,1
7628,7628,0,1,117,0,11111111,0,0
7629,7629,0,1,126,0,11111111,0,0
7630,7630,0,1,134,0,11111111,0,0
7631,7631,0,1,117,0,11111111,0,0
7632,7632,0,1,125,0,11111111,0,0
7633,7633,0,1,134,0,11111111,0,0
7634,7634,0,1,117,0,11111111,0,0
7635,7635,0,1,125,0,11111111,0,0
7636,7636,0,1,134,0,11111111,0,0
7637,7637,0,1,117,0,11111111,0,0
7638,7638,0,1,125,0,11111111,0,0
7639,7639,0,1,134,0,11111111,0,0
7640,7640,0,1,117,0,11111111,0,0
7641,7641,0,1,125,0,11111111,0,0
7642,7642,0,1,134,0,11111111,0,0
7643,7643,0,1,117,0,11111111,0,0
7644,7644,0,1,125,0,11111111,0,0
7645,7645,0,1,134,0,11111111,0,0
7646,7646,0,1,117,0,11111111,0,0
7647,7647,0,1,125,0,11111111,0,0
7648,7648,0,1,134,0,11111111,0,0
7649,7649,0,1,117,0,11111111,0,0
7650,7650,0,1,125,0,11111111,0,0
7651,7651,0,1,134,1,11111111,0,1
7652,7652,0,1,117,1,11111111,0,1
7653,7653,0,1,125,1,11111111,0,1
7654,7654,0,1,134,1,11111111,0,1
7655,7655,0,1,117,1,11111111,0,1
7656,7656,0,1,125,1,11111111,0,1
7657,7657,0,1,134,1,11111111,0,1
7658,7658,0,1,117,1,11111111,0,1
7659,7659,0,1,126,1,11111111,0,1
7660,7660,0,1,134,1,11111111,0,1
7661,7661,0,1,117,1,11111111,0,1
7662,7662,0,1,125,1,11111111,0,1
7663,7663,0,1,134,1,11111111,0,1
7664,7664,0,1,117,1,11111111,0,1
7665,7665,0,1,125,1,11111111,0,1
7666,7666,0,1,134,1,11111111,0,1
7667,7667,0,1,117,1,11111111,0,1
7668,7668,0,1,125,1,11111111,0,1
7669,7669,0,1,134,1,11111111,0,1
7670,7670,0,1,117,1,11111111,0,1
7671,7671,0,1,126,1,11111111,0,1
7672,7672,0,1,134,1,11111111,0,1
7673,7673,0,1,117,0,11111111,0,0
7674,7674,0,1,125,0,11111111,0,0
7675,7675,0,1,134,0,11111111,0,0
7676,7676,0,1,117,0,11111111,0,0
7677,7677,0,1,126,0,11111111,0,0
7678,7678,0,1,134,0,11111111,0,0
7679,7679,0,1,117,0,11111111,0,0
7680,7680,0,1,125,0,11111111,0,0
7681,7681,0,1,134,0,11111111,0,0
7682,7682,0,1,117,0,11111111,0,0
7683,7683,0,1,125,0,11111111,0,0
7684,7684,0,1,134,0,11111111,0,0
7685,7685,0,1,117,0,11111111,0,0
7686,7686,0,1,125,0,11111111,0,0
7687,7687,0,1,134,0,11111111,0,0
7688,7688,0,1,117,0,11111111,0,0
7689,7689,0,1,125,0,11111111,0,0
7690,7690,0,1,134,0,11111111,0,0
7691,7691,0,1,117,0,11111111,0,0
7692,7692,0,1,125,0,11111111,0,0
7693,7693,0,1,134,0,11111111,0,0
7694,7694,0,1,117,0,11111111,0,0
7695,7695,0,1,125,0,11111111,0,0
7696,7696,0,1,134,1,00010011,0,1
7697,7697,0,1,117,1,00010011,0,1
7698,7698,0,1,125,1,00010011,0,1
7699,7699,0,1,134,1,00010011,0,1
7700,7700,0,1,117,1,00010011,0,1
7701,7701,0,1,126,1,00010011,0,1
7702,7702,0,1,134,1,00010011,0,1
7703,7703,0,1,123,1,00010011,0,1
7704,7704,0,1,128,1,00010011,0,1
7705,7705,0,1,114,1,00010011,0,1
7706,7706,0,1,136,1,00010011,0,1
7707,7707,0,1,125,1,00010011,0,1
7708,7708,0,1,118,1,00010011,0,1
7709,7709,0,1,134,1,00010011,0,1
7710,7710,0,1,126,1,00010011,0,1
7711,7711,0,1,117,1,00010011,0,1
7712,7712,0,1,134,1,00010011,0,1
7713,7713,0,1,126,1,00010011,0,1
7714,7714,0,1,117,1,00010011,0,1
7715,7715,0,1,134,1,00010011,0,1
7716,7716,0,1,126,1,00010011,0,1
7717,7717,0,1,117,1,00010011,0,1
7718,7718,0,1,134,0,00010011,0,0
7719,7719,0,1,126,0,00010011,0,0
7720,7720,0,1,117,0,00010011,0,0
7721,7721,0,1,134,0,00010011,0,0
7722,7722,0,1,126,0,00010011,0,0
7723,7723,0,1,117,0,00010011,0,0
7724,7724,0,1,134,0,00010011,0,0
7725,7725,0,1,126,0,00010011,0,0
7726,7726,0,1,117,0,00010011,0,0
7727,7727,0,1,134,0,00010011,0,0
7728,7728,0,1,126,0,00010011,0,0
7729,7729,0,1,117,0,00010011,0,0
7730,7730,0,1,134,0,00010011,0,0
7731,7731,0,1,126,0,00010011,0,0
7732,7732,0,1,117,0,00010011,0,0
7733,7733,0,1,134,0,00010011,0,0
7734,7734,0,1,126,0,00010011,0,0
7735,7735,0,1,117,0,00010011,0,0
7736,7736,0,1,134,0,00010011,0,0
7737,7737,0,1,126,0,00010011,0,0
7738,7738,0,1,117,0,00010011,0,0
7739,7739,0,1,134,0,00010011,0,0
7740,7740,0,1,126,0,00010011,0,0
7741,7741,0,1,117,1,00010011,0,1
7742,7742,0,1,134,1,00010011,0,1
7743,7743,0,1,126,1,00010011,0,1
7744,7744,0,1,117,1,00010011,0,1
7745,7745,0,1,134,1,00010011,0,1
7746,7746,0,1,126,1,00010011,0,1
7747,7747,0,1,117,1,00010011,0,1
7748,7748,0,1,134,1,00010011,0,1
7749,7749,0,1,126,1,00010011,0,1
7750,7750,0,1,117,1,00010011,0,1
7751,7751,0,1,134,1,00010011,0,1
7752,7752,0,1,126,1,00010011,0,1
7753,7753,0,1,117,1,00010011,0,1
7754,7754,0,1,134,1,00010011,0,1
7755,7755,0,1,126,1,00010011,0,1
7756,7756,0,1,117,1,00010011,0,1
7757,7757,0,1,134,1,00010011,0,1
7758,7758,0,1,126,1,00010011,0,1
7759,7759,0,1,117,1,00010011,0,1
7760,7760,0,1,134,1,00010011,0,1
7761,7761,0,1,126,1,00010011,0,1
7762,7762,0,1,117,1,00010011,0,1
7763,7763,0,1,134,0,00010011,0,0
7764,7764,0,1,126,0,00010011,0,0
7765,7765,0,1,117,0,00010011,0,0
7766,7766,0,1,134,0,00010011,0,0
7767,7767,0,1,126,0,00010011,0,0
7768,7768,0,1,117,0,00010011,0,0
7769,7769,0,1,134,0,00010011,0,0
7770,7770,0,1,126,0,00010011,0,0
7771,7771,0,1,117,0,00010011,0,0
7772,7772,0,1,134,0,00010011,0,0
7773,7773,0,1,126,0,00010011,0,0
7774,7774,0,1,117,0,00010011,0,0
7775,7775,0,1,134,0,00010011,0,0
7776,7776,0,1,126,0,00010011,0,0
7777,7777,0,1,117,0,00010011,0,0
7778,7778,0,1,134,0,00010011,0,0
7779,7779,0,1,126,0,00010011,0,0
7780,7780,0,1,117,0,00010011,0,0
7781,7781,0,1,134,0,00010011,0,0
7782,7782,0,1,126,0,00010011,0,0
7783,7783,0,1,117,0,00010011,0,0
7784,7784,0,1,134,0,00010011,0,0
7785,7785,0,1,126,0,00010011,0,0
7786,7786,0,1,117,1,00010011,0,1
7787,7787,0,1,134,1,00010011,0,1
7788,7788,0,1,126,1,00010011,0,1
7789,7789,0,1,117,1,00010011,0,1
7790,7790,0,1,134,1,00010011,0,1
7791,7791,0,1,126,1,00010011,0,1
7792,7792,0,1,117,1,00010011,0,1
7793,7793,0,1,134,1,00010011,0,1
7794,7794,0,1,126,1,00010011,0,1
7795,7795,0,1,117,1,00010011,0,1
7796,7796,0,1,134,1,00010011,0,1
7797,7797,0,1,126,1,00010011,0,1
7798,7798,0,1,117,1,00010011,0,1
7799,7799,0,1,134,1,00010011,0,1
7800,7800,0,1,126,1,00010011,0,1
7801,7801,0,1,117,1,00010011,0,1
7802,7802,0,1,134,1,00010011,0,1
7803,7803,0,1,126,1,00010011,0,1
7804,7804,0,1,117,1,00010011,0,1
7805,7805,0,1,134,1,00010011,0,1
7806,7806,0,1,126,1,00010011,0,1
7807,7807,0,1,117,1,00010011,0,1
7808,7808,0,1,134,0,00010011,0,0
7809,7809,0,1,126,0,00010011,0,0
7810,7810,0,1,117,0,00010011,0,0
7811,7811,0,1,134,0,00010011,0,0
7812,7812,0,1,126,0,00010011,0,0
7813,7813,0,1,117,0,00010011,0,0
7814,7814,0,1,134,0,00010011,0,0
7815,7815,0,1,126,0,00010011,0,0
7816,7816,0,1,117,0,00010011,0,0
7817,7817,0,1,134,0,00010011,0,0
7818,7818,0,1,126,0,00010011,0,0
7819,7819,0,1,117,0,00010011,0,0
7820,7820,0,1,134,0,00010011,0,0
7821,7821,0,1,126,0,00010011,0,0
7822,7822,0,1,117,0,00010011,0,0
7823,7823,0,1,134,0,00010011,0,0
7824,7824,0,1,126,0,00010011,0,0
7825,7825,0,1,117,0,00010011,0,0
7826,7826,0,1,134,0,00010011,0,0
7827,7827,0,1,126,0,00010011,0,0
7828,7828,0,1,117,0,00010011,0,0
7829,7829,0,1,134,0,00010011,0,0
7830,7830,0,1,126,0,00010011,0,0
7831,7831,0,1,117,1,00010011,0,1
7832,7832,0,1,134,1,00010011,0,1
7833,7833,0,1,126,1,00010011,0,1
7834,7834,0,1,117,1,00010011,0,1
7835,7835,0,1,134,1,00010011,0,1
7836,7836,0,1,126,1,00010011,0,1
7837,7837,0,1,117,1,00010011,0,1
7838,7838,0,1,134,1,00010011,0,1
7839,7839,0,1,126,1,00010011,0,1
7840,7840,0,1,117,1,00010011,0,1
7841,7841,0,1,134,1,00010011,0,1
7842,7842,0,1,126,1,00010011,0,1
7843,7843,0,1,117,1,00010011,0,1
7844,7844,0,1,134,1,00010011,0,1
7845,7845,0,1,126,1,00010011,0,1
7846,7846,0,1,117,1,00010011,0,1
7847,7847,0,1,134,1,00010011,0,1
7848,7848,0,1,126,1,00010011,0,1
7849,7849,0,1,117,1,00010011,0,1
7850,7850,0,1,134,1,00010011,0,1
7851,7851,0,1,126,1,00010011,0,1
7852,7852,0,1,117,1,00010011,0,1
7853,7853,0,1,134,0,00010011,0,0
7854,7854,0,1,126,0,00010011,0,0
7855,7855,0,1,117,0,00010011,0,0
7856,7856,0,1,134,0,00010011,0,0
7857,7857,0,1,126,0,00010011,0,0
7858,7858,0,1,117,0,00010011,0,0
7859,7859,0,1,134,0,00010011,0,0
7860,7860,0,1,126,0,00010011,0,0
7861,7861,0,1,117,0,00010011,0,0
7862,7862,0,1,134,0,00010011,0,0
7863,7863,0,1,126,0,00010011,0,0
7864,7864,0,1,117,0,00010011,0,0
7865,7865,0,1,134,0,00010011,0,0
7866,7866,0,1,126,0,00010011,0,0
7867,7867,0,1,117,0,00010011,0,0
7868,7868,0,1,134,0,00010011,0,0
7869,7869,0,1,126,0,00010011,0,0
7870,7870,0,1,117,0,00010011,0,0
7871,7871,0,1,134,0,00010011,0,0
7872,7872,0,1,126,0,00010011,0,0
7873,7873,0,1,117,0,00010011,0,0
7874,7874,0,1,134,0,00010011,0,0
7875,7875,0,1,126,0,00010011,0,0
7876,7876,0,1,117,1,00010011,0,1
7877,7877,0,1,134,1,00010011,0,1
7878,7878,0,1,126,1,00010011,0,1
7879,7879,0,1,117,1,00010011,0,1
7880,7880,0,1,134,1,00010011,0,1
7881,7881,0,1,126,1,00010011,0,1
7882,7882,0,1,117,1,00010011,0,1
7883,7883,0,1,129,1,00010011,0,1
7884,7884,0,1,118,1,00010011,0,1
7885,7885,0,1,119,1,00010011,0,1
7886,7886,0,1,133,1,00010011,0,1
7887,7887,0,1,126,1,00010011,0,1
7888,7888,0,1,117,1,00010011,0,1
7889,7889,0,1,134,1,00010011,0,1
7890,7890,0,1,126,1,00010011,0,1
7891,7891,0,1,117,1,00010011,0,1
7892,7892,0,1,134,1,00010011,0,1
7893,7893,0,1,126,1,00010011,0,1
7894,7894,0,1,117,1,00010011,0,1
7895,7895,0,1,134,1,00010011,0,1
7896,7896,0,1,126,1,00010011,0,1
7897,7897,0,1,117,1,00010011,0,1
7898,7898,0,1,134,0,00010011,0,0
7899,7899,0,1,126,0,00010011,0,0
7900,7900,0,1,117,0,00010011,0,0
7901,7901,0,1,134,0,00010011,0,0
7902,7902,0,1,126,0,00010011,0,0
7903,7903,0,1,117,0,00010011,0,0
7904,7904,0,1,134,0,00010011,0,0
7905,7905,0,1,126,0,00010011,0,0
7906,7906,0,1,117,0,00010011,0,0
7907,7907,0,1,134,0,00010011,0,0
7908,7908,0,1,126,0,00010011,0,0
7909,7909,0,1,117,0,00010011,0,0
7910,7910,0,1,134,0,00010011,0,0
7911,7911,0,1,126,0,00010011,0,0
7912,7912,0,1,117,0,00010011,0,0
7913,7913,0,1,134,0,00010011,0,0
7914,7914,0,1,126,0,00010011,0,0
7915,7915,0,1,117,0,00010011,0,0
7916,7916,0,1,134,0,00010011,0,0
7917,7917,0,1,126,0,00010011,0,0
7918,7918,0,1,117,0,00010011,0,0
7919,7919,0,1,134,0,00010011,0,0
7920,7920,0,1,126,0,00010011,0,0
7921,7921,0,1,117,1,00010011,0,1
7922,7922,0,1,134,1,00010011,0,1
7923,7923,0,1,126,1,00010011,0,1
7924,7924,0,1,117,1,00010011,0,1
7925,7925,0,1,134,1,00010011,0,1
7926,7926,0,1,126,1,00010011,0,1
7927,7927,0,1,117,1,00010011,0,1
7928,7928,0,1,134,1,00010011,0,1
7929,7929,0,1,126,1,00010011,0,1
7930,7930,0,1,117,1,00010011,0,1
7931,7931,0,1,134,1,00010011,0,1
7932,7932,0,1,126,1,00010011,0,1
7933,7933,0,1,117,1,00010011,0,1
7934,7934,0,1,134,1,00010011,0,1
7935,7935,0,1,126,1,00010011,0,1
7936,7936,0,1,117,1,00010011,0,1
7937,7937,0,1,134,1,00010011,0,1
7938,7938,0,1,126,1,00010011,0,1
7939,7939,0,1,117,1,00010011,0,1
7940,7940,0,1,134,1,00010011,0,1
7941,7941,0,1,126,1,00010011,0,1
7942,7942,0,1,117,1,00010011,0,1
7943,7943,0,1,134,0,00010011,0,0
7944,7944,0,1,126,0,00010011,0,0
7945,7945,0,1,117,0,00010011,0,0
7946,7946,0,1,134,0,00010011,0,0
7947,7947,0,1,126,0,00010011,0,0
7948,7948,0,1,117,0,00010011,0,0
7949,7949,0,1,134,0,00010011,0,0
7950,7950,0,1,126,0,00010011,0,0
7951,7951,0,1,117,0,00010011,0,0
7952,7952,0,1,134,0,00010011,0,0
7953,7953,0,1,126,0,00010011,0,0
7954,7954,0,1,117,0,00010011,0,0
7955,7955,0,1,134,0,00010011,0,0
7956,7956,0,1,126,0,00010011,0,0
7957,7957,0,1,117,0,00010011,0,0
7958,7958,0,1,134,0,00010011,0,0
7959,7959,0,1,126,0,00010011,0,0
7960,7960,0,1,117,0,00010011,0,0
7961,7961,0,1,134,0,00010011,0,0
7962,7962,0,1,126,0,00010011,0,0
7963,7963,0,1,117,0,00010011,0,0
7964,7964,0,1,134,0,00010011,0,0
7965,7965,0,1,126,0,00010011,0,0
7966,7966,0,1,117,1,00010011,0,1
7967,7967,0,1,134,1,00010011,0,1
7968,7968,0,1,126,1,00010011,0,1
7969,7969,0,1,117,1,00010011,0,1
7970,7970,0,1,134,1,00010011,0,1
7971,7971,0,1,126,1,00010011,0,1
7972,7972,0,1,117,1,00010011,0,1
7973,7973,0,1,134,1,00010011,0,1
7974,7974,0,1,126,1,00010011,0,1
7975,7975,0,1,117,1,00010011,0,1
7976,7976,0,1,134,1,00010011,0,1
7977,7977,0,1,126,1,00010011,0,1
7978,7978,0,1,117,1,00010011,0,1
7979,7979,0,1,134,1,00010011,0,1
7980,7980,0,1,126,1,00010011,0,1
7981,7981,0,1,117,1,00010011,0,1
7982,7982,0,1,134,1,00010011,0,1
7983,7983,0,1,126,1,00010011,0,1
7984,7984,0,1,117,1,00010011,0,1
7985,7985,0,1,134,1,00010011,0,1
7986,7986,0,1,126,1,00010011,0,1
7987,7987,0,1,117,1,00010011,0,1
7988,7988,0,1,134,0,00010011,0,0
7989,7989,0,1,126,0,00010011,0,0
7990,7990,0,1,117,0,00010011,0,0
7991,7991,0,1,134,0,00010011,0,0
7992,7992,0,1,126,0,00010011,0,0
7993,7993,0,1,117,0,00010011,0,0
7994,7994,0,1,134,0,00010011,0,0
7995,7995,0,1,126,0,00010011,0,0
7996,7996,0,1,117,0,00010011,0,0
7997,7997,0,1,134,0,00010011,0,0
7998,7998,0,1,126,0,00010011,0,0
7999,7999,0,1,117,0,00010011,0,0
8000,8000,0,1,134,0,00010011,0,0
8001,8001,0,1,126,0,00010011,0,0
8002,8002,0,1,117,0,00010011,0,0
8003,8003,0,1,134,0,00010011,0,0
8004,8004,0,1,126,0,00010011,0,0
8005,8005,0,1,117,0,00010011,0,0
8006,8006,0,1,134,0,00010011,0,0
8007,8007,0,1,126,0,00010011,0,0
8008,8008,0,1,117,0,00010011,0,0
8009,8009,0,1,134,0,00010011,0,0
8010,8010,0,1,126,0,00010011,0,0
8011,8011,0,1,117,1,00010011,0,1
8012,8012,0,1,134,1,00010011,0,1
8013,8013,0,1,126,1,00010011,0,1
8014,8014,0,1,117,1,00010011,0,1
8015,8015,0,1,134,1,00010011,0,1
8016,8016,0,1,126,1,00010011,0,1
8017,8017,0,1,117,1,00010011,0,1
8018,8018,0,1,134,1,00010011,0,1
8019,8019,0,1,126,1,00010011,0,1
8020,8020,0,1,117,1,00010011,0,1
8021,8021,0,1,134,1,00010011,0,1
8022,8022,0,1,126,1,00010011,0,1
8023,8023,0,1,117,1,00010011,0,1
8024,8024,0,1,134,1,00010011,0,1
8025,8025,0,1,126,1,00010011,0,1
8026,8026,0,1,117,1,00010011,0,1
8027,8027,0,1,134,1,00010011,0,1
8028,8028,0,1,126,1,00010011,0,1
8029,8029,0,1,117,1,00010011,0,1
8030,8030,0,1,134,1,00010011,0,1
8031,8031,0,1,126,1,00010011,0,1
8032,8032,0,1,117,1,00010011,0,1
8033,8033,0,1,134,0,00010011,0,0
8034,8034,0,1,126,0,00010011,0,0
8035,8035,0,1,117,0,00010011,0,0
8036,8036,0,1,134,0,00010011,0,0
8037,8037,0,1,126,0,00010011,0,0
8038,8038,0,1,117,0,00010011,0,0
8039,8039,0,1,134,0,00010011,0,0
8040,8040,0,1,126,0,00010011,0,0
8041,8041,0,1,117,0,00010011,0,0
8042,8042,0,1,134,0,00010011,0,0
8043,8043,0,1,126,0,00010011,0,0
8044,8044,0,1,117,0,00010011,0,0
8045,8045,0,1,134,0,00010011,0,0
8046,8046,0,1,126,0,00010011,0,0
8047,8047,0,1,117,0,00010011,0,0
8048,8048,0,1,134,0,00010011,0,0
8049,8049,0,1,126,0,00010011,0,0
8050,8050,0,1,117,0,00010011,0,0
8051,8051,0,1,134,0,00010011,0,0
8052,8052,0,1,126,0,00010011,0,0
8053,8053,0,1,117,0,00010011,0,0
8054,8054,0,1,134,0,00010011,0,0
8055,8055,0,1,126,0,00010011,0,0
8056,8056,0,1,117,1,11111111,0,1
8057,8057,0,1,134,1,11111111,0,1
8058,8058,0,1,126,1,11111111,0,1
8059,8059,0,1,117,1,11111111,0,1
8060,8060,0,1,134,1,11111111,0,1
8061,8061,0,1,126,1,11111111,0,1
8062,8062,0,1,117,1,11111111,0,1
8063,8063,0,1,129,1,11111111,0,1
8064,8064,0,1,118,1,11111111,0,1
8065,8065,0,1,119,1,11111111,0,1
8066,8066,0,1,133,1,11111111,0,1
8067,8067,0,1,126,1,11111111,0,1
8068,8068,0,1,117,1,11111111,0,1
8069,8069,0,1,134,1,11111111,0,1
8070,8070,0,1,126,1,11111111,0,1
8071,8071,0,1,117,1,11111111,0,1
8072,8072,0,1,134,1,11111111,0,1
8073,8073,0,1,126,1,11111111,0,1
8074,8074,0,1,117,1,11111111,0,1
8075,8075,0,1,134,1,11111111,0,1
8076,8076,0,1,126,1,11111111,0,1
8077,8077,0,1,117,1,11111111,0,1
8078,8078,0,1,134,0,11111111,0,0
8079,8079,0,1,126,0,11111111,0,0
8080,8080,0,1,117,0,11111111,0,0
8081,8081,0,1,134,0,11111111,0,0
8082,8082,0,1,126,0,11111111,0,0
8083,8083,0,1,117,0,11111111,0,0
8084,8084,0,1,134,0,11111111,0,0
8085,8085,0,1,126,0,11111111,0,0
8086,8086,0,1,117,0,11111111,0,0
8087,8087,0,1,134,0,11111111,0,0
8088,8088,0,1,126,0,11111111,0,0
8089,8089,0,1,117,0,11111111,0,0
8090,8090,0,1,134,0,11111111,0,0
8091,8091,0,1,126,0,11111111,0,0
8092,8092,0,1,117,0,11111111,0,0
8093,8093,0,1,134,0,11111111,0,0
8094,8094,0,1,126,0,11111111,0,0
8095,8095,0,1,117,0,11111111,0,0
8096,8096,0,1,134,0,11111111,0,0
8097,8097,0,1,126,0,11111111,0,0
8098,8098,0,1,117,0,11111111,0,0
8099,8099,0,1,134,0,11111111,0,0
8100,8100,0,1,126,0,11111111,0,0
8101,8101,0,1,117,1,11111111,0,1
8102,8102,0,1,134,1,11111111,0,1
8103,8103,0,1,126,1,11111111,0,1
8104,8104,0,1,117,1,11111111,0,1
8105,8105,0,1,134,1,11111111,0,1
8106,8106,0,1,126,1,11111111,0,1
8107,8107,0,1,117,1,11111111,0,1
8108,8108,0,1,129,1,11111111,0,1
8109,8109,0,1,124,1,11111111,0,1
8110,8110,0,1,137,1,11111111,0,1
8111,8111,0,1,116,1,11111111,0,1
8112,8112,0,1,126,1,11111111,0,1
8113,8113,0,1,133,1,11111111,0,1
8114,8114,0,1,118,1,11111111,0,1
8115,8115,0,1,125,1,11111111,0,1
8116,8116,0,1,134,1,11111111,0,1
8117,8117,0,1,117,1,11111111,0,1
8118,8118,0,1,125,1,11111111,0,1
8119,8119,0,1,134,1,11111111,0,1
8120,8120,0,1,117,1,11111111,0,1
8121,8121,0,1,125,1,11111111,0,1
8122,8122,0,1,134,1,11111111,0,1
8123,8123,0,1,117,0,11111111,0,0
8124,8124,0,1,125,0,11111111,0,0
8125,8125,0,1,134,0,11111111,0,0
8126,8126,0,1,117,0,11111111,0,0
8127,8127,0,1,125,0,11111111,0,0
8128,8128,0,1,134,0,11111111,0,0
8129,8129,0,1,117,0,11111111,0,0
8130,8130,0,1,125,0,11111111,0,0
8131,8131,0,1,134,0,11111111,0,0
8132,8132,0,1,117,0,11111111,0,0
8133,8133,0,1,125,0,11111111,0,0
8134,8134,0,1,134,0,11111111,0,0
8135,8135,0,1,117,0,11111111,0,0
8136,8136,0,1,125,0,11111111,0,0
8137,8137,0,1,134,0,11111111,0,0
8138,8138,0,1,117,0,11111111,0,0
8139,8139,0,1,125,0,11111111,0,0
8140,8140,0,1,134,0,11111111,0,0
8141,8141,0,1,117,0,11111111,0,0
8142,8142,0,1,125,0,11111111,0,0
8143,8143,0,1,134,0,11111111,0,0
8144,8144,0,1,117,0,11111111,0,0
8145,8145,0,1,125,0,11111111,0,0
8146,8146,0,1,134,1,11111111,0,1
8147,8147,0,1,117,1,11111111,0,1
8148,8148,0,1,125,1,11111111,0,1
8149,8149,0,1,134,1,11111111,0,1
8150,8150,0,1,117,1,11111111,0,1
8151,8151,0,1,125,1,11111111,0,1
8152,8152,0,1,134,1,11111111,0,1
8153,8153,0,1,117,1,11111111,0,1
8154,8154,0,1,126,1,11111111,0,1
8155,8155,0,1,134,1,11111111,0,1
8156,8156,0,1,117,1,11111111,0,1
8157,8157,0,1,125,1,11111111,0,1
8158,8158,0,1,134,1,11111111,0,1
8159,8159,0,1,117,1,11111111,0,1
8160,8160,0,1,125,1,11111111,0,1
8161,8161,0,1,134,1,11111111,0,1
8162,8162,0,1,117,1,11111111,0,1
8163,8163,0,1,125,1,11111111,0,1
8164,8164,0,1,134,1,11111111,0,1
8165,8165,0,1,117,1,11111111,0,1
8166,8166,0,1,125,1,11111111,0,1
8167,8167,0,1,134,1,11111111,0,1
8168,8168,0,1,117,0,11111111,0,0
8169,8169,0,1,125,0,11111111,0,0
8170,8170,0,1,134,0,11111111,0,0
8171,8171,0,1,117,0,11111111,0,0
8172,8172,0,1,125,0,11111111,0,0
8173,8173,0,1,134,0,11111111,0,0
8174,8174,0,1,117,0,11111111,0,0
8175,8175,0,1,125,0,11111111,0,0
8176,8176,0,1,134,0,11111111,0,0
8177,8177,0,1,117,0,11111111,0,0
8178,8178,0,1,125,0,11111111,0,0
8179,8179,0,1,134,0,11111111,0,0
8180,8180,0,1,117,0,11111111,0,0
8181,8181,0,1,125,0,11111111,0,0
8182,8182,0,1,134,0,11111111,0,0
8183,8183,0,1,117,0,11111111,0,0
8184,8184,0,1,125,0,11111111,0,0
8185,8185,0,1,134,0,11111111,0,0
8186,8186,0,1,117,0,11111111,0,0
8187,8187,0,1,125,0,11111111,0,0
8188,8188,0,1,134,0,11111111,0,0
8189,8189,0,1,117,0,11111111,0,0
8190,8190,0,1,125,0,11111111,0,0
8191,8191,0,1,134,1,11111111,0,1
